x,y,z
66,37,-27.261
67,37,-27.262
68,37,-27.296
69,37,-27.319
70,37,-27.347
71,37,-27.336
72,37,-27.336
73,37,-27.329
74,37,-27.315
75,37,-27.309
76,37,-27.28
77,37,-27.28
78,37,-27.258
79,37,-27.253
80,37,-27.237
81,37,-27.104
82,37,-27.01
83,37,-26.93
84,37,-26.855
85,37,-26.574
86,37,-26.344
87,37,-26.078
88,37,-25.677
89,37,-25.075
90,37,-23.094
91,37,-19.846
92,37,-15.765
93,37,-11.92
94,37,-8.4504
95,37,-5.5938
96,37,-2.0581
97,37,0
98,37,0
99,37,0
100,37,0
101,37,0
1,38,0
2,38,0
3,38,0
4,38,0
5,38,0
6,38,0
7,38,0
8,38,0
9,38,0
10,38,0
11,38,0
12,38,0
13,38,0
14,38,0
15,38,0
16,38,0
17,38,-1.9041
18,38,-4.2358
19,38,-6.4968
20,38,-8.6723
21,38,-10.819
22,38,-13.019
23,38,-15.061
24,38,-16.244
25,38,-17.367
26,38,-18.452
27,38,-19.487
28,38,-20.375
29,38,-21.114
30,38,-21.844
31,38,-22.568
32,38,-23.294
33,38,-24.029
34,38,-24.766
35,38,-25.258
36,38,-25.634
37,38,-25.995
38,38,-26.24
39,38,-26.467
40,38,-26.625
41,38,-26.764
42,38,-26.92
43,38,-27
44,38,-27
45,38,-27
46,38,-27
47,38,-27
48,38,-27
49,38,-27
50,38,-27
51,38,-27
52,38,-27
53,38,-27
54,38,-27
55,38,-27
56,38,-27
57,38,-27
58,38,-26.998
59,38,-26.998
60,38,-27
61,38,-27.062
62,38,-27.338
63,38,-27.582
64,38,-27.723
65,38,-27.79
66,38,-27.79
67,38,-27.758
68,38,-27.746
69,38,-27.699
70,38,-27.641
71,38,-27.638
72,38,-27.61
73,38,-27.577
74,38,-27.559
75,38,-27.546
76,38,-27.499
77,38,-27.493
78,38,-27.462
79,38,-27.456
80,38,-27.361
81,38,-27.237
82,38,-27.104
83,38,-27.01
84,38,-26.875
85,38,-26.579
86,38,-26.284
87,38,-26.006
88,38,-25.643
89,38,-24.23
90,38,-22.749
91,38,-19.761
92,38,-15.086
93,38,-10.598
94,38,-7.0367
95,38,-3.0411
96,38,-0.0086402
97,38,0
98,38,0
99,38,0
100,38,0
101,38,0
1,39,0
2,39,0
3,39,0
4,39,0
5,39,0
6,39,0
7,39,0
8,39,0
9,39,0
10,39,0
11,39,0
12,39,0
13,39,0
14,39,0
15,39,0
16,39,0
17,39,-2.9946
18,39,-5.3068
19,39,-7.4916
20,39,-9.6577
21,39,-11.743
22,39,-13.712
23,39,-15.524
24,39,-16.768
25,39,-17.974
26,39,-19.182
27,39,-20.172
28,39,-20.916
29,39,-21.66
30,39,-22.403
31,39,-23.134
32,39,-23.857
33,39,-24.58
34,39,-25.184
35,39,-25.602
36,39,-25.987
37,39,-26.259
38,39,-26.513
39,39,-26.717
40,39,-26.898
41,39,-27.018
42,39,-27.061
43,39,-27.061
44,39,-27.024
45,39,-27
46,39,-27
47,39,-27
48,39,-27
49,39,-27
50,39,-27
51,39,-27
52,39,-27
53,39,-27
54,39,-27
55,39,-27
56,39,-27
57,39,-27
58,39,-27
59,39,-27
60,39,-27.054
61,39,-27.338
62,39,-27.582
63,39,-27.723
64,39,-27.994
65,39,-28
66,39,-28
67,39,-28
68,39,-28
69,39,-27.967
70,39,-27.955
71,39,-27.926
72,39,-27.874
73,39,-27.825
74,39,-27.803
75,39,-27.783
76,39,-27.726
77,39,-27.705
78,39,-27.665
79,39,-27.608
80,39,-27.456
81,39,-27.361
82,39,-27.227
83,39,-27.09
84,39,-26.891
85,39,-26.579
86,39,-26.271
87,39,-25.951
88,39,-25.59
89,39,-24.837
90,39,-21.954
91,39,-18.587
92,39,-13.88
93,39,-9.3571
94,39,-5.3659
95,39,-0.5836
96,39,0
97,39,0
98,39,0
99,39,0
100,39,0
101,39,0
1,40,0
2,40,0
3,40,0
4,40,0
5,40,0
6,40,0
7,40,0
8,40,0
9,40,0
10,40,0
11,40,0
12,40,0
13,40,0
14,40,0
15,40,0
16,40,-1.3245
17,40,-3.9355
18,40,-6.3452
19,40,-8.5064
20,40,-10.672
21,40,-12.838
22,40,-14.772
23,40,-15.974
24,40,-17.198
25,40,-18.459
26,40,-19.719
27,40,-20.752
28,40,-21.596
29,40,-22.285
30,40,-23.134
31,40,-23.857
32,40,-24.533
33,40,-25.098
34,40,-25.534
35,40,-25.957
36,40,-26.259
37,40,-26.534
38,40,-26.796
39,40,-26.984
40,40,-27.11
41,40,-27.187
42,40,-27.248
43,40,-27.248
44,40,-27.181
45,40,-27.115
46,40,-27.06
47,40,-27.005
48,40,-27
49,40,-27
50,40,-27
51,40,-27
52,40,-27
53,40,-27
54,40,-27
55,40,-27
56,40,-27
57,40,-27
58,40,-27
59,40,-27
60,40,-27.054
61,40,-27.343
62,40,-27.686
63,40,-27.994
64,40,-28
65,40,-28
66,40,-28
67,40,-28
68,40,-28
69,40,-28
70,40,-28
71,40,-28
72,40,-28
73,40,-27.992
74,40,-27.989
75,40,-27.977
76,40,-27.956
77,40,-27.911
78,40,-27.802
79,40,-27.665
80,40,-27.608
81,40,-27.452
82,40,-27.286
83,40,-27.12
84,40,-26.91
85,40,-26.589
86,40,-26.271
87,40,-25.947
88,40,-25.397
89,40,-23.202
90,40,-20.883
91,40,-17.047
92,40,-12.403
93,40,-8.0001
94,40,-2.9941
95,40,0
96,40,0
97,40,0
98,40,0
99,40,0
100,40,0
101,40,0
1,41,0
2,41,0
3,41,0
4,41,0
5,41,0
6,41,0
7,41,0
8,41,0
9,41,0
10,41,0
11,41,0
12,41,0
13,41,0
14,41,0
15,41,0
16,41,-1.9665
17,41,-5.3854
18,41,-7.4734
19,41,-9.5929
20,41,-11.727
21,41,-13.796
22,41,-15.486
23,41,-16.673
24,41,-17.791
25,41,-19.015
26,41,-20.224
27,41,-21.245
28,41,-22.26
29,41,-22.962
30,41,-23.736
31,41,-24.533
32,41,-25.098
33,41,-25.482
34,41,-25.898
35,41,-26.249
36,41,-26.562
37,41,-26.847
38,41,-27.055
39,41,-27.172
40,41,-27.284
41,41,-27.359
42,41,-27.434
43,41,-27.434
44,41,-27.373
45,41,-27.306
46,41,-27.239
47,41,-27.068
48,41,-27
49,41,-26.976
50,41,-26.358
51,41,-26.309
52,41,-26.26
53,41,-26.211
54,41,-26.162
55,41,-26.113
56,41,-26.064
57,41,-26.015
58,41,-25.966
59,41,-26.781
60,41,-27
61,41,-27.343
62,41,-27.731
63,41,-28
64,41,-28
65,41,-28
66,41,-28
67,41,-28
68,41,-28
69,41,-28
70,41,-28
71,41,-28
72,41,-28
73,41,-28
74,41,-28
75,41,-28
76,41,-28
77,41,-27.996
78,41,-27.911
79,41,-27.802
80,41,-27.629
81,41,-27.463
82,41,-27.297
83,41,-27.131
84,41,-26.932
85,41,-26.596
86,41,-26.271
87,41,-25.887
88,41,-25.495
89,41,-24.837
90,41,-20.559
91,41,-15.527
92,41,-10.394
93,41,-5.2192
94,41,-1.0853
95,41,0
96,41,0
97,41,0
98,41,0
99,41,0
100,41,0
101,41,0
1,42,0
2,42,0
3,42,0
4,42,0
5,42,0
6,42,0
7,42,0
8,42,0
9,42,0
10,42,0
11,42,0
12,42,0
13,42,0
14,42,0
15,42,-0.3955
16,42,-3.97
17,42,-6.5556
18,42,-8.6056
19,42,-10.607
20,42,-12.525
21,42,-14.507
22,42,-15.948
23,42,-17.162
24,42,-18.376
25,42,-19.576
26,42,-20.664
27,42,-21.688
28,42,-22.712
29,42,-23.736
30,42,-24.533
31,42,-25.098
32,42,-25.418
33,42,-25.721
34,42,-26.063
35,42,-26.562
36,42,-26.895
37,42,-27.133
38,42,-27.249
39,42,-27.376
40,42,-27.465
41,42,-27.553
42,42,-27.601
43,42,-27.601
44,42,-27.564
45,42,-27.497
46,42,-27.331
47,42,-27.239
48,42,-26.976
49,42,-26.358
50,42,-25.648
51,42,-24.961
52,42,-24.912
53,42,-24.863
54,42,-24.814
55,42,-24.765
56,42,-24.716
57,42,-24.716
58,42,-25.524
59,42,-25.924
60,42,-26.781
61,42,-27.321
62,42,-27.731
63,42,-28
64,42,-28
65,42,-28
66,42,-28
67,42,-28
68,42,-28
69,42,-28
70,42,-28
71,42,-28
72,42,-28
73,42,-28
74,42,-28
75,42,-28
76,42,-28
77,42,-28
78,42,-27.996
79,42,-27.838
80,42,-27.664
81,42,-27.491
82,42,-27.318
83,42,-27.145
84,42,-26.943
85,42,-26.596
86,42,-26.249
87,42,-25.858
88,42,-25.444
89,42,-24.33
90,42,-19.839
91,42,-14.77
92,42,-9.7723
93,42,-4.7907
94,42,-0.66156
95,42,0
96,42,0
97,42,0
98,42,0
99,42,0
100,42,0
101,42,0
1,43,0
2,43,0
3,43,0
4,43,0
5,43,0
6,43,0
7,43,0
8,43,0
9,43,0
10,43,0
11,43,0
12,43,0
13,43,0
14,43,0
15,43,-1.8587
16,43,-5.2153
17,43,-7.5969
18,43,-9.6434
19,43,-11.565
20,43,-13.461
21,43,-15.083
22,43,-16.202
23,43,-17.341
24,43,-18.481
25,43,-19.621
26,43,-20.714
27,43,-21.782
28,43,-22.847
29,43,-23.898
30,43,-24.894
31,43,-25.397
32,43,-25.698
33,43,-26.047
34,43,-26.528
35,43,-26.905
36,43,-27.183
37,43,-27.397
38,43,-27.517
39,43,-27.592
40,43,-27.69
41,43,-27.76
42,43,-27.794
43,43,-27.794
44,43,-27.755
45,43,-27.595
46,43,-27.497
47,43,-27.307
48,43,-26.865
49,43,-25.648
50,43,-24.887
51,43,-23.934
52,43,-23.563
53,43,-23.514
54,43,-23.465
55,43,-23.416
56,43,-23.367
57,43,-24.126
58,43,-24.667
59,43,-25.524
60,43,-26.666
61,43,-27.309
62,43,-27.731
63,43,-28
64,43,-28
65,43,-28
66,43,-28
67,43,-28
68,43,-28
69,43,-28
70,43,-28
71,43,-28
72,43,-28
73,43,-28
74,43,-28
75,43,-28
76,43,-28
77,43,-28
78,43,-27.996
79,43,-27.847
80,43,-27.672
81,43,-27.495
82,43,-27.318
83,43,-27.145
84,43,-26.943
85,43,-26.577
86,43,-26.214
87,43,-25.849
88,43,-25.444
89,43,-24.33
90,43,-18.096
91,43,-13.892
92,43,-9.6107
93,43,-4.0444
94,43,0
95,43,0
96,43,0
97,43,0
98,43,0
99,43,0
100,43,0
101,43,0
1,44,0
2,44,0
3,44,0
4,44,0
5,44,0
6,44,0
7,44,0
8,44,0
9,44,0
10,44,0
11,44,0
12,44,0
13,44,0
14,44,0
15,44,-3.4705
16,44,-6.0226
17,44,-8.5459
18,44,-10.625
19,44,-12.369
20,44,-14.02
21,44,-15.41
22,44,-16.417
23,44,-17.424
24,44,-18.484
25,44,-19.621
26,44,-20.714
27,44,-21.783
28,44,-22.86
29,44,-24.143
30,44,-25.194
31,44,-25.643
32,44,-26.047
33,44,-26.528
34,44,-26.988
35,44,-27.298
36,44,-27.499
37,44,-27.661
38,44,-27.816
39,44,-27.877
40,44,-27.938
41,44,-27.987
42,44,-28
43,44,-27.993
44,44,-27.839
45,44,-27.755
46,44,-27.551
47,44,-27.258
48,44,-26.623
49,44,-24.887
50,44,-23.934
51,44,-22.698
52,44,-22.218
53,44,-22.166
54,44,-22.117
55,44,-22.117
56,44,-22.177
57,44,-23.081
58,44,-24.126
59,44,-24.856
60,44,-26.432
61,44,-27.29
62,44,-27.726
63,44,-28
64,44,-28
65,44,-28
66,44,-28
67,44,-28
68,44,-28
69,44,-28
70,44,-28
71,44,-28
72,44,-28
73,44,-28
74,44,-28
75,44,-28
76,44,-28
77,44,-28
78,44,-27.996
79,44,-27.847
80,44,-27.672
81,44,-27.495
82,44,-27.316
83,44,-27.137
84,44,-26.912
85,44,-26.538
86,44,-26.174
87,44,-25.796
88,44,-25.397
89,44,-23.769
90,44,-18.096
91,44,-13.75
92,44,-8.7639
93,44,-4.0444
94,44,0
95,44,0
96,44,0
97,44,0
98,44,0
99,44,0
100,44,0
101,44,0
1,45,0
2,45,0
3,45,0
4,45,0
5,45,0
6,45,0
7,45,0
8,45,0
9,45,0
10,45,0
11,45,0
12,45,0
13,45,0
14,45,-1.2159
15,45,-3.673
16,45,-6.2407
17,45,-8.9458
18,45,-11.113
19,45,-12.823
20,45,-14.478
21,45,-15.65
22,45,-16.657
23,45,-17.682
24,45,-18.699
25,45,-19.682
26,45,-21.073
27,45,-22.37
28,45,-23.667
29,45,-24.896
30,45,-25.553
31,45,-26.047
32,45,-26.528
33,45,-26.988
34,45,-27.304
35,45,-27.681
36,45,-27.891
37,45,-27.995
38,45,-28
39,45,-28
40,45,-28
41,45,-28
42,45,-28
43,45,-28
44,45,-27.978
45,45,-27.804
46,45,-27.509
47,45,-27.207
48,45,-26.418
49,45,-24.52
50,45,-22.698
51,45,-21.816
52,45,-21.1
53,45,-20.822
54,45,-20.789
55,45,-20.789
56,45,-21.591
57,45,-22.177
58,45,-23.081
59,45,-24.625
60,45,-26.295
61,45,-27.247
62,45,-27.677
63,45,-28
64,45,-28
65,45,-28
66,45,-28
67,45,-28
68,45,-28
69,45,-28
70,45,-28
71,45,-28
72,45,-28
73,45,-28
74,45,-28
75,45,-28
76,45,-28
77,45,-28
78,45,-27.996
79,45,-27.845
80,45,-27.663
81,45,-27.482
82,45,-27.301
83,45,-27.122
84,45,-26.88
85,45,-26.506
86,45,-26.133
87,45,-25.74
88,45,-25.341
89,45,-23.252
90,45,-17.585
91,45,-13.188
92,45,-8.6847
93,45,-4.2108
94,45,-0.62574
95,45,0
96,45,0
97,45,0
98,45,0
99,45,0
100,45,0
101,45,0
1,46,0
2,46,0
3,46,0
4,46,0
5,46,0
6,46,0
7,46,0
8,46,0
9,46,0
10,46,0
11,46,0
12,46,0
13,46,0
14,46,-1.3292
15,46,-3.7213
16,46,-6.3487
17,46,-9.0202
18,46,-11.113
19,46,-12.823
20,46,-14.478
21,46,-15.65
22,46,-16.657
23,46,-17.682
24,46,-18.699
25,46,-19.749
26,46,-21.399
27,46,-23.32
28,46,-24.876
29,46,-25.437
30,46,-25.911
31,46,-26.385
32,46,-26.891
33,46,-27.304
34,46,-27.681
35,46,-27.903
36,46,-28
37,46,-28
38,46,-28
39,46,-28
40,46,-28
41,46,-28
42,46,-28
43,46,-28
44,46,-27.965
45,46,-27.71
46,46,-27.404
47,46,-27.107
48,46,-25.414
49,46,-23.068
50,46,-21.816
51,46,-19.829
52,46,-18.645
53,46,-18.078
54,46,-18.078
55,46,-18.732
56,46,-19.927
57,46,-21.591
58,46,-22.752
59,46,-24.416
60,46,-26.08
61,46,-27.207
62,46,-27.671
63,46,-28
64,46,-28
65,46,-28
66,46,-28
67,46,-28
68,46,-28
69,46,-28
70,46,-28
71,46,-28
72,46,-28
73,46,-28
74,46,-28
75,46,-28
76,46,-28
77,46,-28
78,46,-27.993
79,46,-27.829
80,46,-27.651
81,46,-27.47
82,46,-27.289
83,46,-27.107
84,46,-26.849
85,46,-26.483
86,46,-26.112
87,46,-25.695
88,46,-25.287
89,46,-22.553
90,46,-16.376
91,46,-12.649
92,46,-8.5241
93,46,-4.4203
94,46,-1.0494
95,46,0
96,46,0
97,46,0
98,46,0
99,46,0
100,46,0
101,46,0
1,47,0
2,47,0
3,47,0
4,47,0
5,47,0
6,47,0
7,47,0
8,47,0
9,47,0
10,47,0
11,47,0
12,47,0
13,47,0
14,47,-1.3292
15,47,-3.7213
16,47,-6.3487
17,47,-9.0202
18,47,-10.896
19,47,-12.425
20,47,-13.968
21,47,-15.385
22,47,-16.455
23,47,-17.523
24,47,-18.595
25,47,-19.749
26,47,-21.508
27,47,-24.001
28,47,-25.305
29,47,-25.827
30,47,-26.3
31,47,-26.75
32,47,-27.173
33,47,-27.548
34,47,-27.903
35,47,-28
36,47,-28
37,47,-28
38,47,-28
39,47,-28
40,47,-28
41,47,-28
42,47,-28
43,47,-28
44,47,-27.954
45,47,-27.679
46,47,-27.35
47,47,-27.012
48,47,-24.508
49,47,-22.002
50,47,-19.829
51,47,-17.131
52,47,-14.12
53,47,-13.105
54,47,-13.105
55,47,-14
56,47,-18.209
57,47,-19.927
58,47,-21.671
59,47,-23.704
60,47,-25.767
61,47,-27.192
62,47,-27.664
63,47,-28
64,47,-28
65,47,-28
66,47,-28
67,47,-28
68,47,-28
69,47,-28
70,47,-28
71,47,-28
72,47,-28
73,47,-28
74,47,-28
75,47,-28
76,47,-28
77,47,-28
78,47,-27.936
79,47,-27.769
80,47,-27.602
81,47,-27.435
82,47,-27.267
83,47,-27.087
84,47,-26.815
85,47,-26.451
86,47,-26.088
87,47,-25.688
88,47,-24.995
89,47,-22.399
90,47,-15.957
91,47,-11.844
92,47,-8.5221
93,47,-5.2351
94,47,-1.7555
95,47,-0.1025
96,47,0
97,47,0
98,47,0
99,47,0
100,47,0
101,47,0
1,48,0
2,48,0
3,48,0
4,48,0
5,48,0
6,48,0
7,48,0
8,48,0
9,48,0
10,48,0
11,48,0
12,48,0
13,48,-0.053194
14,48,-1.0176
15,48,-3.2532
16,48,-5.7111
17,48,-8.0768
18,48,-10.228
19,48,-11.826
20,48,-13.434
21,48,-14.953
22,48,-16.12
23,48,-17.226
24,48,-18.336
25,48,-19.446
26,48,-21.836
27,48,-24.001
28,48,-25.305
29,48,-25.971
30,48,-26.439
31,48,-26.902
32,48,-27.299
33,48,-27.681
34,48,-28
35,48,-28
36,48,-28
37,48,-28
38,48,-28
39,48,-28
40,48,-28
41,48,-28
42,48,-28
43,48,-28
44,48,-27.943
45,48,-27.646
46,48,-27.315
47,48,-26.748
48,48,-23.731
49,48,-20.847
50,48,-17.131
51,48,-14.12
52,48,-10.13
53,48,-9.0753
54,48,-9.3918
55,48,-12.892
56,48,-14
57,48,-18.209
58,48,-21.344
59,48,-23.501
60,48,-25.617
61,48,-27.163
62,48,-27.642
63,48,-28
64,48,-28
65,48,-28
66,48,-28
67,48,-28
68,48,-28
69,48,-28
70,48,-28
71,48,-28
72,48,-28
73,48,-28
74,48,-28
75,48,-28
76,48,-28
77,48,-28
78,48,-27.901
79,48,-27.739
80,48,-27.575
81,48,-27.409
82,48,-27.243
83,48,-27.076
84,48,-26.8
85,48,-26.435
86,48,-26.066
87,48,-25.427
88,48,-23.277
89,48,-21.622
90,48,-15.57
91,48,-11.638
92,48,-8.3487
93,48,-5.2351
94,48,-3.1732
95,48,-0.33062
96,48,0
97,48,0
98,48,0
99,48,0
100,48,0
101,48,0
1,49,0
2,49,0
3,49,0
4,49,0
5,49,0
6,49,0
7,49,0
8,49,0
9,49,0
10,49,0
11,49,0
12,49,0
13,49,-0.053194
14,49,-0.75289
15,49,-2.8798
16,49,-5.1048
17,49,-7.3164
18,49,-9.5695
19,49,-11.367
20,49,-13.151
21,49,-14.826
22,49,-16.043
23,49,-17.135
24,49,-18.221
25,49,-19.299
26,49,-21.846
27,49,-24.001
28,49,-25.366
29,49,-26.119
30,49,-26.593
31,49,-27.04
32,49,-27.395
33,49,-27.766
34,49,-28
35,49,-28
36,49,-28
37,49,-28
38,49,-28
39,49,-28
40,49,-28
41,49,-28
42,49,-28
43,49,-28
44,49,-27.933
45,49,-27.616
46,49,-27.315
47,49,-26.748
48,49,-23.731
49,49,-20.847
50,49,-16.733
51,49,-10.13
52,49,-7.5637
53,49,-7.3489
54,49,-8.9023
55,49,-9.4915
56,49,-13.232
57,49,-17.57
58,49,-20.937
59,49,-23.029
60,49,-25.137
61,49,-27
62,49,-27.555
63,49,-28
64,49,-28
65,49,-28
66,49,-28
67,49,-28
68,49,-28
69,49,-28
70,49,-28
71,49,-28
72,49,-28
73,49,-28
74,49,-28
75,49,-28
76,49,-28
77,49,-27.998
78,49,-27.876
79,49,-27.713
80,49,-27.549
81,49,-27.386
82,49,-27.222
83,49,-27.056
84,49,-26.72
85,49,-26.307
86,49,-25.494
87,49,-24.358
88,49,-22.338
89,49,-21.403
90,49,-14.799
91,49,-10.981
92,49,-7.2883
93,49,-4.9729
94,49,-3.1732
95,49,-0.48508
96,49,0
97,49,0
98,49,0
99,49,0
100,49,0
101,49,0
1,50,0
2,50,0
3,50,0
4,50,0
5,50,0
6,50,0
7,50,0
8,50,0
9,50,0
10,50,0
11,50,0
12,50,0
13,50,0
14,50,-0.21905
15,50,-2.3477
16,50,-4.6582
17,50,-6.8432
18,50,-8.8305
19,50,-10.835
20,50,-12.912
21,50,-14.724
22,50,-16.01
23,50,-17.084
24,50,-18.146
25,50,-19.207
26,50,-21.921
27,50,-25.195
28,50,-25.78
29,50,-26.246
30,50,-26.714
31,50,-27.135
32,50,-27.495
33,50,-27.849
34,50,-28
35,50,-28
36,50,-28
37,50,-28
38,50,-28
39,50,-28
40,50,-28
41,50,-28
42,50,-28
43,50,-28
44,50,-27.933
45,50,-27.616
46,50,-27.326
47,50,-27.041
48,50,-24.463
49,50,-21.594
50,50,-16.396
51,50,-8.3961
52,50,-6.5777
53,50,-6.5777
54,50,-7.5129
55,50,-9.4915
56,50,-13.232
57,50,-17.57
58,50,-20.937
59,50,-23.029
60,50,-25.002
61,50,-26.787
62,50,-27.525
63,50,-27.994
64,50,-28
65,50,-28
66,50,-28
67,50,-28
68,50,-28
69,50,-28
70,50,-28
71,50,-28
72,50,-28
73,50,-28
74,50,-28
75,50,-28
76,50,-28
77,50,-27.971
78,50,-27.815
79,50,-27.647
80,50,-27.48
81,50,-27.313
82,50,-27.147
83,50,-26.932
84,50,-26.51
85,50,-26.057
86,50,-24.358
87,50,-22.338
88,50,-21.466
89,50,-21.269
90,50,-14.799
91,50,-10.798
92,50,-6.5932
93,50,-3.6438
94,50,-1.8822
95,50,-0.48508
96,50,0
97,50,0
98,50,0
99,50,0
100,50,0
101,50,0
1,51,0
2,51,0
3,51,0
4,51,0
5,51,0
6,51,0
7,51,0
8,51,0
9,51,0
10,51,0
11,51,0
12,51,0
13,51,0
14,51,0
15,51,-0.85316
16,51,-3.5009
17,51,-6.0656
18,51,-8.0568
19,51,-10.049
20,51,-12.044
21,51,-13.837
22,51,-15.379
23,51,-16.566
24,51,-18.146
25,51,-19.207
26,51,-22.206
27,51,-25.326
28,51,-25.797
29,51,-26.246
30,51,-26.729
31,51,-27.172
32,51,-27.536
33,51,-27.891
34,51,-28
35,51,-28
36,51,-28
37,51,-28
38,51,-28
39,51,-28
40,51,-28
41,51,-28
42,51,-28
43,51,-28
44,51,-27.931
45,51,-27.653
46,51,-27.366
47,51,-27.081
48,51,-24.956
49,51,-22.029
50,51,-16.733
51,51,-9.3986
52,51,-7.5637
53,51,-7.3489
54,51,-9.4915
55,51,-12.191
56,51,-14.845
57,51,-18.631
58,51,-21.268
59,51,-23.122
60,51,-25.002
61,51,-26.787
62,51,-27.505
63,51,-27.961
64,51,-28
65,51,-28
66,51,-28
67,51,-28
68,51,-28
69,51,-28
70,51,-28
71,51,-28
72,51,-28
73,51,-28
74,51,-28
75,51,-28
76,51,-27.971
77,51,-27.815
78,51,-27.675
79,51,-27.539
80,51,-27.406
81,51,-27.247
82,51,-27.079
83,51,-26.795
84,51,-26.388
85,51,-25.639
86,51,-24.034
87,51,-22.338
88,51,-21.396
89,51,-20.442
90,51,-14.757
91,51,-10.23
92,51,-6.1174
93,51,-3.0233
94,51,-0.60691
95,51,-0.025337
96,51,0
97,51,0
98,51,0
99,51,0
100,51,0
101,51,0
1,52,0
2,52,0
3,52,0
4,52,0
5,52,0
6,52,0
7,52,0
8,52,0
9,52,0
10,52,0
11,52,0
12,52,0
13,52,0
14,52,0
15,52,-0.17617
16,52,-1.9932
17,52,-4.9424
18,52,-7.1411
19,52,-9.1363
20,52,-10.994
21,52,-12.737
22,52,-14.582
23,52,-16.293
24,52,-17.733
25,52,-20.211
26,52,-22.697
27,52,-24.79
28,52,-25.797
29,52,-26.235
30,52,-26.729
31,52,-27.175
32,52,-27.547
33,52,-27.915
34,52,-28
35,52,-28
36,52,-28
37,52,-28
38,52,-28
39,52,-28
40,52,-28
41,52,-28
42,52,-28
43,52,-28
44,52,-27.935
45,52,-27.656
46,52,-27.366
47,52,-27.086
48,52,-24.968
49,52,-22.029
50,52,-17.473
51,52,-13.014
52,52,-10.148
53,52,-10.148
54,52,-12.191
55,52,-14.845
56,52,-17.579
57,52,-19.994
58,52,-21.687
59,52,-23.438
60,52,-25.264
61,52,-26.941
62,52,-27.482
63,52,-27.909
64,52,-27.987
65,52,-28
66,52,-28
67,52,-28
68,52,-28
69,52,-28
70,52,-28
71,52,-28
72,52,-28
73,52,-28
74,52,-28
75,52,-27.957
76,52,-27.811
77,52,-27.675
78,52,-27.539
79,52,-27.406
80,52,-27.247
81,52,-27.079
82,52,-26.908
83,52,-26.666
84,52,-26.282
85,52,-25.358
86,52,-23.629
87,52,-22.384
88,52,-21.396
89,52,-17.949
90,52,-14.094
91,52,-9.7887
92,52,-6.1174
93,52,-2.8318
94,52,-0.025337
95,52,0
96,52,0
97,52,0
98,52,0
99,52,0
100,52,0
101,52,0
1,53,0
2,53,0
3,53,0
4,53,0
5,53,0
6,53,0
7,53,0
8,53,0
9,53,0
10,53,0
11,53,0
12,53,0
13,53,0
14,53,0
15,53,-0.0781
16,53,-1.1072
17,53,-3.8592
18,53,-6.2041
19,53,-8.1587
20,53,-10.119
21,53,-11.891
22,53,-14.582
23,53,-16.181
24,53,-17.546
25,53,-20.211
26,53,-22.57
27,53,-24.428
28,53,-25.353
29,53,-26.181
30,53,-26.729
31,53,-27.178
32,53,-27.556
33,53,-27.921
34,53,-28
35,53,-28
36,53,-28
37,53,-28
38,53,-28
39,53,-28
40,53,-28
41,53,-28
42,53,-28
43,53,-28
44,53,-27.971
45,53,-27.774
46,53,-27.447
47,53,-27.117
48,53,-25.056
49,53,-22.03
50,53,-18.687
51,53,-17.473
52,53,-13.385
53,53,-13.385
54,53,-15.482
55,53,-17.579
56,53,-19.994
57,53,-21.313
58,53,-22.588
59,53,-23.956
60,53,-25.512
61,53,-26.941
62,53,-27.47
63,53,-27.661
64,53,-27.909
65,53,-27.987
66,53,-28
67,53,-28
68,53,-28
69,53,-28
70,53,-28
71,53,-27.996
72,53,-27.963
73,53,-27.916
74,53,-27.847
75,53,-27.733
76,53,-27.592
77,53,-27.454
78,53,-27.32
79,53,-27.186
80,53,-27.053
81,53,-26.908
82,53,-26.675
83,53,-26.485
84,53,-26.219
85,53,-25.358
86,53,-24.034
87,53,-22.384
88,53,-21.238
89,53,-17.614
90,53,-13.341
91,53,-9.6812
92,53,-6.1174
93,53,-2.3377
94,53,0
95,53,0
96,53,0
97,53,0
98,53,0
99,53,0
100,53,0
101,53,0
1,54,0
2,54,0
3,54,0
4,54,0
5,54,0
6,54,0
7,54,0
8,54,0
9,54,0
10,54,0
11,54,0
12,54,0
13,54,0
14,54,0
15,54,0
16,54,-0.68932
17,54,-2.8488
18,54,-5.4164
19,54,-7.3566
20,54,-9.3142
21,54,-11.826
22,54,-14.522
23,54,-16.131
24,54,-17.471
25,54,-18.752
26,54,-21.191
27,54,-24.392
28,54,-24.79
29,54,-26.181
30,54,-26.759
31,54,-27.22
32,54,-27.602
33,54,-27.94
34,54,-28
35,54,-28
36,54,-28
37,54,-28
38,54,-28
39,54,-28
40,54,-28
41,54,-28
42,54,-28
43,54,-28
44,54,-27.998
45,54,-27.811
46,54,-27.488
47,54,-27.164
48,54,-25.641
49,54,-23.134
50,54,-21.404
51,54,-18.687
52,54,-18.401
53,54,-18.401
54,54,-19.284
55,54,-20.239
56,54,-21.298
57,54,-22.022
58,54,-23.132
59,54,-24.29
60,54,-25.676
61,54,-26.873
62,54,-27.285
63,54,-27.47
64,54,-27.661
65,54,-27.709
66,54,-27.797
67,54,-27.859
68,54,-27.859
69,54,-27.842
70,54,-27.824
71,54,-27.795
72,54,-27.736
73,54,-27.648
74,54,-27.564
75,54,-27.477
76,54,-27.368
